Draw DateFirst NumberSecond NumberThird NumberFourth NumberFifth NumberSixth NumberBonus NumberDraw Machine
1081;2011/05/04;20;28;37;39;46;48;16;0;65578;7765;1873;344;161;41;0;4;76;175;3186;4456;57379;5346166;1196806;1;4000000;0;14572988;Dimakatso;37;0;0;0;0;0;0;0;0;0,1081;2011/05/04;20;28;37;39;46;48;16;0;65578;7765;1873;344;161;41;0;4;76;175;3186;4456;57379;5346166;1196806;1;4000000;0;14572988;Dimakatso;37;0;0;0;0;0;0;0;0;0,1081;2011/05/04;20;28;37;39;46;48;16;0;65578;7765;1873;344;161;41;0;4;76;175;3186;4456;57379;5346166;1196806;1;4000000;0;14572988;Dimakatso;37;0;0;0;0;0;0;0;0;0,1081;2011/05/04;20;28;37;39;46;48;16;0;65578;7765;1873;344;161;41;0;4;76;175;3186;4456;57379;5346166;1196806;1;4000000;0;14572988;Dimakatso;37;0;0;0;0;0;0;0;0;0,1081;2011/05/04;20;28;37;39;46;48;16;0;65578;7765;1873;344;161;41;0;4;76;175;3186;4456;57379;5346166;1196806;1;4000000;0;14572988;Dimakatso;37;0;0;0;0;0;0;0;0;0,1081;2011/05/04;20;28;37;39;46;48;16;0;65578;7765;1873;344;161;41;0;4;76;175;3186;4456;57379;5346166;1196806;1;4000000;0;14572988;Dimakatso;37;0;0;0;0;0;0;0;0;0,1081;2011/05/04;20;28;37;39;46;48;16;0;65578;7765;1873;344;161;41;0;4;76;175;3186;4456;57379;5346166;1196806;1;4000000;0;14572988;Dimakatso;37;0;0;0;0;0;0;0;0;0,1081;2011/05/04;20;28;37;39;46;48;16;0;65578;7765;1873;344;161;41;0;4;76;175;3186;4456;57379;5346166;1196806;1;4000000;0;14572988;Dimakatso;37;0;0;0;0;0;0;0;0;0,1081;2011/05/04;20;28;37;39;46;48;16;0;65578;7765;1873;344;161;41;0;4;76;175;3186;4456;57379;5346166;1196806;1;4000000;0;14572988;Dimakatso;37;0;0;0;0;0;0;0;0;0,
1080;2011/04/30;3;27;34;35;36;39;10;10000000;86224;12125;2449;345;162;38;1;6;96;264;6275;8779;121341;20525911;0;0;2000000;0;28741352;Mandlakazi;32;1;0;0;0;0;0;0;0;0,1080;2011/04/30;3;27;34;35;36;39;10;10000000;86224;12125;2449;345;162;38;1;6;96;264;6275;8779;121341;20525911;0;0;2000000;0;28741352;Mandlakazi;32;1;0;0;0;0;0;0;0;0,1080;2011/04/30;3;27;34;35;36;39;10;10000000;86224;12125;2449;345;162;38;1;6;96;264;6275;8779;121341;20525911;0;0;2000000;0;28741352;Mandlakazi;32;1;0;0;0;0;0;0;0;0,1080;2011/04/30;3;27;34;35;36;39;10;10000000;86224;12125;2449;345;162;38;1;6;96;264;6275;8779;121341;20525911;0;0;2000000;0;28741352;Mandlakazi;32;1;0;0;0;0;0;0;0;0,1080;2011/04/30;3;27;34;35;36;39;10;10000000;86224;12125;2449;345;162;38;1;6;96;264;6275;8779;121341;20525911;0;0;2000000;0;28741352;Mandlakazi;32;1;0;0;0;0;0;0;0;0,1080;2011/04/30;3;27;34;35;36;39;10;10000000;86224;12125;2449;345;162;38;1;6;96;264;6275;8779;121341;20525911;0;0;2000000;0;28741352;Mandlakazi;32;1;0;0;0;0;0;0;0;0,1080;2011/04/30;3;27;34;35;36;39;10;10000000;86224;12125;2449;345;162;38;1;6;96;264;6275;8779;121341;20525911;0;0;2000000;0;28741352;Mandlakazi;32;1;0;0;0;0;0;0;0;0,1080;2011/04/30;3;27;34;35;36;39;10;10000000;86224;12125;2449;345;162;38;1;6;96;264;6275;8779;121341;20525911;0;0;2000000;0;28741352;Mandlakazi;32;1;0;0;0;0;0;0;0;0,1080;2011/04/30;3;27;34;35;36;39;10;10000000;86224;12125;2449;345;162;38;1;6;96;264;6275;8779;121341;20525911;0;0;2000000;0;28741352;Mandlakazi;32;1;0;0;0;0;0;0;0;0,
1079;2011/04/27;7;10;13;14;21;31;39;0;0;7311;2087;249;160;30;0;0;69;143;3614;3793;63138;4203806;939000;1;0;10000000;11439813;Mandlakazi;49;0;0;0;0;0;0;0;0;0,1079;2011/04/27;7;10;13;14;21;31;39;0;0;7311;2087;249;160;30;0;0;69;143;3614;3793;63138;4203806;939000;1;0;10000000;11439813;Mandlakazi;49;0;0;0;0;0;0;0;0;0,1079;2011/04/27;7;10;13;14;21;31;39;0;0;7311;2087;249;160;30;0;0;69;143;3614;3793;63138;4203806;939000;1;0;10000000;11439813;Mandlakazi;49;0;0;0;0;0;0;0;0;0,1079;2011/04/27;7;10;13;14;21;31;39;0;0;7311;2087;249;160;30;0;0;69;143;3614;3793;63138;4203806;939000;1;0;10000000;11439813;Mandlakazi;49;0;0;0;0;0;0;0;0;0,1079;2011/04/27;7;10;13;14;21;31;39;0;0;7311;2087;249;160;30;0;0;69;143;3614;3793;63138;4203806;939000;1;0;10000000;11439813;Mandlakazi;49;0;0;0;0;0;0;0;0;0,1079;2011/04/27;7;10;13;14;21;31;39;0;0;7311;2087;249;160;30;0;0;69;143;3614;3793;63138;4203806;939000;1;0;10000000;11439813;Mandlakazi;49;0;0;0;0;0;0;0;0;0,1079;2011/04/27;7;10;13;14;21;31;39;0;0;7311;2087;249;160;30;0;0;69;143;3614;3793;63138;4203806;939000;1;0;10000000;11439813;Mandlakazi;49;0;0;0;0;0;0;0;0;0,1079;2011/04/27;7;10;13;14;21;31;39;0;0;7311;2087;249;160;30;0;0;69;143;3614;3793;63138;4203806;939000;1;0;10000000;11439813;Mandlakazi;49;0;0;0;0;0;0;0;0;0,1079;2011/04/27;7;10;13;14;21;31;39;0;0;7311;2087;249;160;30;0;0;69;143;3614;3793;63138;4203806;939000;1;0;10000000;11439813;Mandlakazi;49;0;0;0;0;0;0;0;0;0,
1078;2011/04/23;2;5;10;18;25;32;3;11269349;113298;5238;1366;225;115;30;1;3;146;311;6300;8100;100227;18154627;0;0;2000000;0;18883161;Mooinooi;28;1;0;0;0;0;0;0;0;0,1078;2011/04/23;2;5;10;18;25;32;3;11269349;113298;5238;1366;225;115;30;1;3;146;311;6300;8100;100227;18154627;0;0;2000000;0;18883161;Mooinooi;28;1;0;0;0;0;0;0;0;0,1078;2011/04/23;2;5;10;18;25;32;3;11269349;113298;5238;1366;225;115;30;1;3;146;311;6300;8100;100227;18154627;0;0;2000000;0;18883161;Mooinooi;28;1;0;0;0;0;0;0;0;0,1078;2011/04/23;2;5;10;18;25;32;3;11269349;113298;5238;1366;225;115;30;1;3;146;311;6300;8100;100227;18154627;0;0;2000000;0;18883161;Mooinooi;28;1;0;0;0;0;0;0;0;0,1078;2011/04/23;2;5;10;18;25;32;3;11269349;113298;5238;1366;225;115;30;1;3;146;311;6300;8100;100227;18154627;0;0;2000000;0;18883161;Mooinooi;28;1;0;0;0;0;0;0;0;0,1078;2011/04/23;2;5;10;18;25;32;3;11269349;113298;5238;1366;225;115;30;1;3;146;311;6300;8100;100227;18154627;0;0;2000000;0;18883161;Mooinooi;28;1;0;0;0;0;0;0;0;0,1078;2011/04/23;2;5;10;18;25;32;3;11269349;113298;5238;1366;225;115;30;1;3;146;311;6300;8100;100227;18154627;0;0;2000000;0;18883161;Mooinooi;28;1;0;0;0;0;0;0;0;0,1078;2011/04/23;2;5;10;18;25;32;3;11269349;113298;5238;1366;225;115;30;1;3;146;311;6300;8100;100227;18154627;0;0;2000000;0;18883161;Mooinooi;28;1;0;0;0;0;0;0;0;0,1078;2011/04/23;2;5;10;18;25;32;3;11269349;113298;5238;1366;225;115;30;1;3;146;311;6300;8100;100227;18154627;0;0;2000000;0;18883161;Mooinooi;28;1;0;0;0;0;0;0;0;0,
1077;2011/04/20;3;6;13;21;42;49;19;0;126065;7879;1394;289;124;34;0;2;72;226;3653;5580;65103;5095601;9718569;7;10000000;0;14007280;Mandlakazi;29;0;0;0;0;0;0;0;0;0,1077;2011/04/20;3;6;13;21;42;49;19;0;126065;7879;1394;289;124;34;0;2;72;226;3653;5580;65103;5095601;9718569;7;10000000;0;14007280;Mandlakazi;29;0;0;0;0;0;0;0;0;0,1077;2011/04/20;3;6;13;21;42;49;19;0;126065;7879;1394;289;124;34;0;2;72;226;3653;5580;65103;5095601;9718569;7;10000000;0;14007280;Mandlakazi;29;0;0;0;0;0;0;0;0;0,1077;2011/04/20;3;6;13;21;42;49;19;0;126065;7879;1394;289;124;34;0;2;72;226;3653;5580;65103;5095601;9718569;7;10000000;0;14007280;Mandlakazi;29;0;0;0;0;0;0;0;0;0,1077;2011/04/20;3;6;13;21;42;49;19;0;126065;7879;1394;289;124;34;0;2;72;226;3653;5580;65103;5095601;9718569;7;10000000;0;14007280;Mandlakazi;29;0;0;0;0;0;0;0;0;0,1077;2011/04/20;3;6;13;21;42;49;19;0;126065;7879;1394;289;124;34;0;2;72;226;3653;5580;65103;5095601;9718569;7;10000000;0;14007280;Mandlakazi;29;0;0;0;0;0;0;0;0;0,1077;2011/04/20;3;6;13;21;42;49;19;0;126065;7879;1394;289;124;34;0;2;72;226;3653;5580;65103;5095601;9718569;7;10000000;0;14007280;Mandlakazi;29;0;0;0;0;0;0;0;0;0,1077;2011/04/20;3;6;13;21;42;49;19;0;126065;7879;1394;289;124;34;0;2;72;226;3653;5580;65103;5095601;9718569;7;10000000;0;14007280;Mandlakazi;29;0;0;0;0;0;0;0;0;0,1077;2011/04/20;3;6;13;21;42;49;19;0;126065;7879;1394;289;124;34;0;2;72;226;3653;5580;65103;5095601;9718569;7;10000000;0;14007280;Mandlakazi;29;0;0;0;0;0;0;0;0;0,
1076;2011/04/16;10;19;24;34;38;48;16;0;351535;8504;1786;265;132;34;0;1;93;246;5537;7277;90991;7103326;8568221;6;9000000;0;19529730;Mooinooi;34;0;0;0;0;0;0;0;0;0,1076;2011/04/16;10;19;24;34;38;48;16;0;351535;8504;1786;265;132;34;0;1;93;246;5537;7277;90991;7103326;8568221;6;9000000;0;19529730;Mooinooi;34;0;0;0;0;0;0;0;0;0,1076;2011/04/16;10;19;24;34;38;48;16;0;351535;8504;1786;265;132;34;0;1;93;246;5537;7277;90991;7103326;8568221;6;9000000;0;19529730;Mooinooi;34;0;0;0;0;0;0;0;0;0,1076;2011/04/16;10;19;24;34;38;48;16;0;351535;8504;1786;265;132;34;0;1;93;246;5537;7277;90991;7103326;8568221;6;9000000;0;19529730;Mooinooi;34;0;0;0;0;0;0;0;0;0,1076;2011/04/16;10;19;24;34;38;48;16;0;351535;8504;1786;265;132;34;0;1;93;246;5537;7277;90991;7103326;8568221;6;9000000;0;19529730;Mooinooi;34;0;0;0;0;0;0;0;0;0,1076;2011/04/16;10;19;24;34;38;48;16;0;351535;8504;1786;265;132;34;0;1;93;246;5537;7277;90991;7103326;8568221;6;9000000;0;19529730;Mooinooi;34;0;0;0;0;0;0;0;0;0,1076;2011/04/16;10;19;24;34;38;48;16;0;351535;8504;1786;265;132;34;0;1;93;246;5537;7277;90991;7103326;8568221;6;9000000;0;19529730;Mooinooi;34;0;0;0;0;0;0;0;0;0,1076;2011/04/16;10;19;24;34;38;48;16;0;351535;8504;1786;265;132;34;0;1;93;246;5537;7277;90991;7103326;8568221;6;9000000;0;19529730;Mooinooi;34;0;0;0;0;0;0;0;0;0,1076;2011/04/16;10;19;24;34;38;48;16;0;351535;8504;1786;265;132;34;0;1;93;246;5537;7277;90991;7103326;8568221;6;9000000;0;19529730;Mooinooi;34;0;0;0;0;0;0;0;0;0,
1075;2011/04/13;15;16;18;20;21;35;25;0;126151;8601;1389;275;117;35;0;2;66;227;3839;5884;63987;5118969;6964342;5;7500000;0;14046873;Dimakatso;40;0;0;0;0;0;0;0;0;0,1075;2011/04/13;15;16;18;20;21;35;25;0;126151;8601;1389;275;117;35;0;2;66;227;3839;5884;63987;5118969;6964342;5;7500000;0;14046873;Dimakatso;40;0;0;0;0;0;0;0;0;0,1075;2011/04/13;15;16;18;20;21;35;25;0;126151;8601;1389;275;117;35;0;2;66;227;3839;5884;63987;5118969;6964342;5;7500000;0;14046873;Dimakatso;40;0;0;0;0;0;0;0;0;0,1075;2011/04/13;15;16;18;20;21;35;25;0;126151;8601;1389;275;117;35;0;2;66;227;3839;5884;63987;5118969;6964342;5;7500000;0;14046873;Dimakatso;40;0;0;0;0;0;0;0;0;0,1075;2011/04/13;15;16;18;20;21;35;25;0;126151;8601;1389;275;117;35;0;2;66;227;3839;5884;63987;5118969;6964342;5;7500000;0;14046873;Dimakatso;40;0;0;0;0;0;0;0;0;0,1075;2011/04/13;15;16;18;20;21;35;25;0;126151;8601;1389;275;117;35;0;2;66;227;3839;5884;63987;5118969;6964342;5;7500000;0;14046873;Dimakatso;40;0;0;0;0;0;0;0;0;0,1075;2011/04/13;15;16;18;20;21;35;25;0;126151;8601;1389;275;117;35;0;2;66;227;3839;5884;63987;5118969;6964342;5;7500000;0;14046873;Dimakatso;40;0;0;0;0;0;0;0;0;0,1075;2011/04/13;15;16;18;20;21;35;25;0;126151;8601;1389;275;117;35;0;2;66;227;3839;5884;63987;5118969;6964342;5;7500000;0;14046873;Dimakatso;40;0;0;0;0;0;0;0;0;0,1075;2011/04/13;15;16;18;20;21;35;25;0;126151;8601;1389;275;117;35;0;2;66;227;3839;5884;63987;5118969;6964342;5;7500000;0;14046873;Dimakatso;40;0;0;0;0;0;0;0;0;0,
1074;2011/04/09;12;36;38;39;42;47;24;0;180391;9899;2168;356;143;39;0;2;82;208;4237;6915;82853;7351928;5813207;4;7000000;0;20043445;Mooinooi;41;0;0;0;0;0;0;0;0;0,1074;2011/04/09;12;36;38;39;42;47;24;0;180391;9899;2168;356;143;39;0;2;82;208;4237;6915;82853;7351928;5813207;4;7000000;0;20043445;Mooinooi;41;0;0;0;0;0;0;0;0;0,1074;2011/04/09;12;36;38;39;42;47;24;0;180391;9899;2168;356;143;39;0;2;82;208;4237;6915;82853;7351928;5813207;4;7000000;0;20043445;Mooinooi;41;0;0;0;0;0;0;0;0;0,1074;2011/04/09;12;36;38;39;42;47;24;0;180391;9899;2168;356;143;39;0;2;82;208;4237;6915;82853;7351928;5813207;4;7000000;0;20043445;Mooinooi;41;0;0;0;0;0;0;0;0;0,1074;2011/04/09;12;36;38;39;42;47;24;0;180391;9899;2168;356;143;39;0;2;82;208;4237;6915;82853;7351928;5813207;4;7000000;0;20043445;Mooinooi;41;0;0;0;0;0;0;0;0;0,1074;2011/04/09;12;36;38;39;42;47;24;0;180391;9899;2168;356;143;39;0;2;82;208;4237;6915;82853;7351928;5813207;4;7000000;0;20043445;Mooinooi;41;0;0;0;0;0;0;0;0;0,1074;2011/04/09;12;36;38;39;42;47;24;0;180391;9899;2168;356;143;39;0;2;82;208;4237;6915;82853;7351928;5813207;4;7000000;0;20043445;Mooinooi;41;0;0;0;0;0;0;0;0;0,1074;2011/04/09;12;36;38;39;42;47;24;0;180391;9899;2168;356;143;39;0;2;82;208;4237;6915;82853;7351928;5813207;4;7000000;0;20043445;Mooinooi;41;0;0;0;0;0;0;0;0;0,1074;2011/04/09;12;36;38;39;42;47;24;0;180391;9899;2168;356;143;39;0;2;82;208;4237;6915;82853;7351928;5813207;4;7000000;0;20043445;Mooinooi;41;0;0;0;0;0;0;0;0;0,
1073;2011/04/06;4;12;16;21;22;34;41;0;0;6856;2028;249;155;31;0;0;97;194;4765;5154;78052;5463431;4167138;3;5000000;0;15080954;Dimakatso;54;0;0;0;0;0;0;0;0;0,1073;2011/04/06;4;12;16;21;22;34;41;0;0;6856;2028;249;155;31;0;0;97;194;4765;5154;78052;5463431;4167138;3;5000000;0;15080954;Dimakatso;54;0;0;0;0;0;0;0;0;0,1073;2011/04/06;4;12;16;21;22;34;41;0;0;6856;2028;249;155;31;0;0;97;194;4765;5154;78052;5463431;4167138;3;5000000;0;15080954;Dimakatso;54;0;0;0;0;0;0;0;0;0,1073;2011/04/06;4;12;16;21;22;34;41;0;0;6856;2028;249;155;31;0;0;97;194;4765;5154;78052;5463431;4167138;3;5000000;0;15080954;Dimakatso;54;0;0;0;0;0;0;0;0;0,1073;2011/04/06;4;12;16;21;22;34;41;0;0;6856;2028;249;155;31;0;0;97;194;4765;5154;78052;5463431;4167138;3;5000000;0;15080954;Dimakatso;54;0;0;0;0;0;0;0;0;0,1073;2011/04/06;4;12;16;21;22;34;41;0;0;6856;2028;249;155;31;0;0;97;194;4765;5154;78052;5463431;4167138;3;5000000;0;15080954;Dimakatso;54;0;0;0;0;0;0;0;0;0,1073;2011/04/06;4;12;16;21;22;34;41;0;0;6856;2028;249;155;31;0;0;97;194;4765;5154;78052;5463431;4167138;3;5000000;0;15080954;Dimakatso;54;0;0;0;0;0;0;0;0;0,1073;2011/04/06;4;12;16;21;22;34;41;0;0;6856;2028;249;155;31;0;0;97;194;4765;5154;78052;5463431;4167138;3;5000000;0;15080954;Dimakatso;54;0;0;0;0;0;0;0;0;0,1073;2011/04/06;4;12;16;21;22;34;41;0;0;6856;2028;249;155;31;0;0;97;194;4765;5154;78052;5463431;4167138;3;5000000;0;15080954;Dimakatso;54;0;0;0;0;0;0;0;0;0,
1072;2011/04/02;1;2;9;17;20;28;44;0;380278;5033;1449;212;136;28;0;1;170;328;7490;7662;121003;7729156;2928615;2;4500000;0;21126577;Dimakatso;53;0;0;0;0;0;0;0;0;0,1072;2011/04/02;1;2;9;17;20;28;44;0;380278;5033;1449;212;136;28;0;1;170;328;7490;7662;121003;7729156;2928615;2;4500000;0;21126577;Dimakatso;53;0;0;0;0;0;0;0;0;0,1072;2011/04/02;1;2;9;17;20;28;44;0;380278;5033;1449;212;136;28;0;1;170;328;7490;7662;121003;7729156;2928615;2;4500000;0;21126577;Dimakatso;53;0;0;0;0;0;0;0;0;0,1072;2011/04/02;1;2;9;17;20;28;44;0;380278;5033;1449;212;136;28;0;1;170;328;7490;7662;121003;7729156;2928615;2;4500000;0;21126577;Dimakatso;53;0;0;0;0;0;0;0;0;0,1072;2011/04/02;1;2;9;17;20;28;44;0;380278;5033;1449;212;136;28;0;1;170;328;7490;7662;121003;7729156;2928615;2;4500000;0;21126577;Dimakatso;53;0;0;0;0;0;0;0;0;0,1072;2011/04/02;1;2;9;17;20;28;44;0;380278;5033;1449;212;136;28;0;1;170;328;7490;7662;121003;7729156;2928615;2;4500000;0;21126577;Dimakatso;53;0;0;0;0;0;0;0;0;0,1072;2011/04/02;1;2;9;17;20;28;44;0;380278;5033;1449;212;136;28;0;1;170;328;7490;7662;121003;7729156;2928615;2;4500000;0;21126577;Dimakatso;53;0;0;0;0;0;0;0;0;0,1072;2011/04/02;1;2;9;17;20;28;44;0;380278;5033;1449;212;136;28;0;1;170;328;7490;7662;121003;7729156;2928615;2;4500000;0;21126577;Dimakatso;53;0;0;0;0;0;0;0;0;0,1072;2011/04/02;1;2;9;17;20;28;44;0;380278;5033;1449;212;136;28;0;1;170;328;7490;7662;121003;7729156;2928615;2;4500000;0;21126577;Dimakatso;53;0;0;0;0;0;0;0;0;0,
1071;2011/03/30;5;8;17;41;45;46;15;0;261609;10511;2224;312;143;37;0;1;56;147;3510;5000;62308;5292669;1193595;1;4000000;0;14533886;Mandlakazi;43;0;0;0;0;0;0;0;0;0,1071;2011/03/30;5;8;17;41;45;46;15;0;261609;10511;2224;312;143;37;0;1;56;147;3510;5000;62308;5292669;1193595;1;4000000;0;14533886;Mandlakazi;43;0;0;0;0;0;0;0;0;0,1071;2011/03/30;5;8;17;41;45;46;15;0;261609;10511;2224;312;143;37;0;1;56;147;3510;5000;62308;5292669;1193595;1;4000000;0;14533886;Mandlakazi;43;0;0;0;0;0;0;0;0;0,1071;2011/03/30;5;8;17;41;45;46;15;0;261609;10511;2224;312;143;37;0;1;56;147;3510;5000;62308;5292669;1193595;1;4000000;0;14533886;Mandlakazi;43;0;0;0;0;0;0;0;0;0,1071;2011/03/30;5;8;17;41;45;46;15;0;261609;10511;2224;312;143;37;0;1;56;147;3510;5000;62308;5292669;1193595;1;4000000;0;14533886;Mandlakazi;43;0;0;0;0;0;0;0;0;0,1071;2011/03/30;5;8;17;41;45;46;15;0;261609;10511;2224;312;143;37;0;1;56;147;3510;5000;62308;5292669;1193595;1;4000000;0;14533886;Mandlakazi;43;0;0;0;0;0;0;0;0;0,1071;2011/03/30;5;8;17;41;45;46;15;0;261609;10511;2224;312;143;37;0;1;56;147;3510;5000;62308;5292669;1193595;1;4000000;0;14533886;Mandlakazi;43;0;0;0;0;0;0;0;0;0,1071;2011/03/30;5;8;17;41;45;46;15;0;261609;10511;2224;312;143;37;0;1;56;147;3510;5000;62308;5292669;1193595;1;4000000;0;14533886;Mandlakazi;43;0;0;0;0;0;0;0;0;0,1071;2011/03/30;5;8;17;41;45;46;15;0;261609;10511;2224;312;143;37;0;1;56;147;3510;5000;62308;5292669;1193595;1;4000000;0;14533886;Mandlakazi;43;0;0;0;0;0;0;0;0;0,
1070;2011/03/26;3;14;17;26;37;49;42;10000000;127343;5618;1746;263;152;32;3;6;306;547;12159;13767;210262;45457013;0;0;2000000;0;42447842;Mooinooi;48;1;0;0;0;0;0;0;2;0,1070;2011/03/26;3;14;17;26;37;49;42;10000000;127343;5618;1746;263;152;32;3;6;306;547;12159;13767;210262;45457013;0;0;2000000;0;42447842;Mooinooi;48;1;0;0;0;0;0;0;2;0,1070;2011/03/26;3;14;17;26;37;49;42;10000000;127343;5618;1746;263;152;32;3;6;306;547;12159;13767;210262;45457013;0;0;2000000;0;42447842;Mooinooi;48;1;0;0;0;0;0;0;2;0,1070;2011/03/26;3;14;17;26;37;49;42;10000000;127343;5618;1746;263;152;32;3;6;306;547;12159;13767;210262;45457013;0;0;2000000;0;42447842;Mooinooi;48;1;0;0;0;0;0;0;2;0,1070;2011/03/26;3;14;17;26;37;49;42;10000000;127343;5618;1746;263;152;32;3;6;306;547;12159;13767;210262;45457013;0;0;2000000;0;42447842;Mooinooi;48;1;0;0;0;0;0;0;2;0,1070;2011/03/26;3;14;17;26;37;49;42;10000000;127343;5618;1746;263;152;32;3;6;306;547;12159;13767;210262;45457013;0;0;2000000;0;42447842;Mooinooi;48;1;0;0;0;0;0;0;2;0,1070;2011/03/26;3;14;17;26;37;49;42;10000000;127343;5618;1746;263;152;32;3;6;306;547;12159;13767;210262;45457013;0;0;2000000;0;42447842;Mooinooi;48;1;0;0;0;0;0;0;2;0,1070;2011/03/26;3;14;17;26;37;49;42;10000000;127343;5618;1746;263;152;32;3;6;306;547;12159;13767;210262;45457013;0;0;2000000;0;42447842;Mooinooi;48;1;0;0;0;0;0;0;2;0,1070;2011/03/26;3;14;17;26;37;49;42;10000000;127343;5618;1746;263;152;32;3;6;306;547;12159;13767;210262;45457013;0;0;2000000;0;42447842;Mooinooi;48;1;0;0;0;0;0;0;2;0,
1069;2011/03/23;3;7;13;18;24;43;46;0;0;4881;2467;198;165;26;0;0;117;137;5142;4164;79805;4689162;8308523;6;0;30000000;12949748;Mandlakazi;47;0;0;0;0;0;0;0;0;0,1069;2011/03/23;3;7;13;18;24;43;46;0;0;4881;2467;198;165;26;0;0;117;137;5142;4164;79805;4689162;8308523;6;0;30000000;12949748;Mandlakazi;47;0;0;0;0;0;0;0;0;0,1069;2011/03/23;3;7;13;18;24;43;46;0;0;4881;2467;198;165;26;0;0;117;137;5142;4164;79805;4689162;8308523;6;0;30000000;12949748;Mandlakazi;47;0;0;0;0;0;0;0;0;0,1069;2011/03/23;3;7;13;18;24;43;46;0;0;4881;2467;198;165;26;0;0;117;137;5142;4164;79805;4689162;8308523;6;0;30000000;12949748;Mandlakazi;47;0;0;0;0;0;0;0;0;0,1069;2011/03/23;3;7;13;18;24;43;46;0;0;4881;2467;198;165;26;0;0;117;137;5142;4164;79805;4689162;8308523;6;0;30000000;12949748;Mandlakazi;47;0;0;0;0;0;0;0;0;0,1069;2011/03/23;3;7;13;18;24;43;46;0;0;4881;2467;198;165;26;0;0;117;137;5142;4164;79805;4689162;8308523;6;0;30000000;12949748;Mandlakazi;47;0;0;0;0;0;0;0;0;0,1069;2011/03/23;3;7;13;18;24;43;46;0;0;4881;2467;198;165;26;0;0;117;137;5142;4164;79805;4689162;8308523;6;0;30000000;12949748;Mandlakazi;47;0;0;0;0;0;0;0;0;0,1069;2011/03/23;3;7;13;18;24;43;46;0;0;4881;2467;198;165;26;0;0;117;137;5142;4164;79805;4689162;8308523;6;0;30000000;12949748;Mandlakazi;47;0;0;0;0;0;0;0;0;0,1069;2011/03/23;3;7;13;18;24;43;46;0;0;4881;2467;198;165;26;0;0;117;137;5142;4164;79805;4689162;8308523;6;0;30000000;12949748;Mandlakazi;47;0;0;0;0;0;0;0;0;0,
1068;2011/03/19;3;10;14;35;37;40;25;0;95268;11908;2009;354;148;38;0;4;72;237;4497;7038;88076;7695031;7245025;5;8000000;0;21170684;Mooinooi;29;0;0;0;0;0;0;0;0;0,1068;2011/03/19;3;10;14;35;37;40;25;0;95268;11908;2009;354;148;38;0;4;72;237;4497;7038;88076;7695031;7245025;5;8000000;0;21170684;Mooinooi;29;0;0;0;0;0;0;0;0;0,1068;2011/03/19;3;10;14;35;37;40;25;0;95268;11908;2009;354;148;38;0;4;72;237;4497;7038;88076;7695031;7245025;5;8000000;0;21170684;Mooinooi;29;0;0;0;0;0;0;0;0;0,1068;2011/03/19;3;10;14;35;37;40;25;0;95268;11908;2009;354;148;38;0;4;72;237;4497;7038;88076;7695031;7245025;5;8000000;0;21170684;Mooinooi;29;0;0;0;0;0;0;0;0;0,1068;2011/03/19;3;10;14;35;37;40;25;0;95268;11908;2009;354;148;38;0;4;72;237;4497;7038;88076;7695031;7245025;5;8000000;0;21170684;Mooinooi;29;0;0;0;0;0;0;0;0;0,1068;2011/03/19;3;10;14;35;37;40;25;0;95268;11908;2009;354;148;38;0;4;72;237;4497;7038;88076;7695031;7245025;5;8000000;0;21170684;Mooinooi;29;0;0;0;0;0;0;0;0;0,1068;2011/03/19;3;10;14;35;37;40;25;0;95268;11908;2009;354;148;38;0;4;72;237;4497;7038;88076;7695031;7245025;5;8000000;0;21170684;Mooinooi;29;0;0;0;0;0;0;0;0;0,1068;2011/03/19;3;10;14;35;37;40;25;0;95268;11908;2009;354;148;38;0;4;72;237;4497;7038;88076;7695031;7245025;5;8000000;0;21170684;Mooinooi;29;0;0;0;0;0;0;0;0;0,1068;2011/03/19;3;10;14;35;37;40;25;0;95268;11908;2009;354;148;38;0;4;72;237;4497;7038;88076;7695031;7245025;5;8000000;0;21170684;Mooinooi;29;0;0;0;0;0;0;0;0;0,
